pod_name,action,reward,done,cpu_request,memory_request,cpu_usage_node_0,cpu_usage_node_1,cpu_usage_node_2,cpu_usage_node_3,cpu_usage_node_4,cpu_usage_node_5,cpu_usage_node_6,cpu_usage_node_7,cpu_usage_node_8,cpu_usage_node_9
warped-gaffer-787f484bfc-zsksh,5,0.0583,0,1,2,0.7344,0.7344,0.7344,0.7344,0.7344,0.7344,0.7344,0.7344,0.7344,0.75
warped-gaffer-787f484bfc-f9dg4,2,0.0583,1,1,2,0.7344,0.7344,0.7344,0.7344,0.7344,0.7344,0.7344,0.7344,0.7344,0.75
edible-triad-7987c4bb49-kqmrx,9,0.0583,0,1,2,0.7188,0.7188,0.7188,0.7188,0.7188,0.7188,0.7188,0.7188,0.7188,0.7344
edible-triad-7987c4bb49-ntgx4,7,0.055,0,1,2,0.7188,0.7188,0.7188,0.7188,0.7188,0.7188,0.7188,0.7188,0.7188,0.7344
edible-triad-7987c4bb49-jff6p,8,0.055,0,1,2,0.7188,0.7188,0.7188,0.7188,0.7188,0.7188,0.7188,0.7188,0.7188,0.7344
edible-triad-7987c4bb49-bdtz8,4,0.055,0,1,2,0.7188,0.7188,0.7188,0.7188,0.7188,0.7188,0.7188,0.7188,0.7188,0.7344
edible-triad-7987c4bb49-r9x5q,0,0.055,0,1,2,0.7188,0.7188,0.7188,0.7188,0.7188,0.7188,0.7188,0.7188,0.7188,0.7344
edible-triad-7987c4bb49-hgmcz,1,0.055,0,1,2,0.7188,0.7188,0.7188,0.7188,0.7188,0.7188,0.7188,0.7188,0.7188,0.7344
edible-triad-7987c4bb49-wschw,2,0.055,0,1,2,0.7188,0.7188,0.7188,0.7188,0.7188,0.7188,0.7188,0.7188,0.7188,0.7344
edible-triad-7987c4bb49-c8pbc,3,0.055,0,1,2,0.7188,0.7188,0.7188,0.7188,0.7188,0.7188,0.7188,0.7188,0.7188,0.7344
edible-triad-7987c4bb49-5ptrs,6,0.055,0,1,2,0.7188,0.7188,0.7188,0.7188,0.7188,0.7188,0.7188,0.7188,0.7188,0.7344
edible-triad-7987c4bb49-z9zcq,5,0.055,1,1,2,0.7188,0.7188,0.7188,0.7188,0.7188,0.7188,0.7188,0.7188,0.7188,0.7344
isochoric-origin-f46bcc997-dnsfn,9,0.055,0,1,2,0.7031,0.7031,0.7031,0.7031,0.7031,0.7031,0.7031,0.7031,0.6875,0.7031
isochoric-origin-f46bcc997-fqhtj,7,0.0521,0,1,2,0.7031,0.7031,0.7031,0.7031,0.7031,0.7031,0.7031,0.7031,0.6875,0.7031
isochoric-origin-f46bcc997-lbkwx,8,0.0521,0,1,2,0.7031,0.7031,0.7031,0.7031,0.7031,0.7031,0.7031,0.7031,0.6875,0.7031
isochoric-origin-f46bcc997-5qlz6,0,0.0521,0,1,2,0.7031,0.7031,0.7031,0.7031,0.7031,0.7031,0.7031,0.7031,0.6875,0.7031
isochoric-origin-f46bcc997-92pvl,6,0.0521,0,1,2,0.7031,0.7031,0.7031,0.7031,0.7031,0.7031,0.7031,0.7031,0.6875,0.7031
isochoric-origin-f46bcc997-wqljs,3,0.0521,0,1,2,0.7031,0.7031,0.7031,0.7031,0.7031,0.7031,0.7031,0.7031,0.6875,0.7031
isochoric-origin-f46bcc997-zsptt,5,0.0521,0,1,2,0.7031,0.7031,0.7031,0.7031,0.7031,0.7031,0.7031,0.7031,0.6875,0.7031
isochoric-origin-f46bcc997-r49xl,1,0.0521,0,1,2,0.7031,0.7031,0.7031,0.7031,0.7031,0.7031,0.7031,0.7031,0.6875,0.7031
isochoric-origin-f46bcc997-jsxvw,4,0.0521,0,1,2,0.7031,0.7031,0.7031,0.7031,0.7031,0.7031,0.7031,0.7031,0.6875,0.7031
isochoric-origin-f46bcc997-5zmq4,9,0.0521,0,1,2,0.7031,0.7031,0.7031,0.7031,0.7031,0.7031,0.7031,0.7031,0.6875,0.7031
isochoric-origin-f46bcc997-zqq8w,2,0.0521,0,1,2,0.7031,0.7031,0.7031,0.7031,0.7031,0.7031,0.7031,0.7031,0.6875,0.7031
isochoric-origin-f46bcc997-ccjhg,8,0.0495,1,1,2,0.7031,0.7031,0.7031,0.7031,0.7031,0.7031,0.7031,0.7031,0.6875,0.7031
funny-sofa-776b9595f5-bvwg7,5,0.0494,0,1,2,0.6875,0.7031,0.6875,0.6875,0.6875,0.6875,0.7031,0.6875,0.6875,0.6875
funny-sofa-776b9595f5-ghhsg,3,0.0494,0,1,2,0.6875,0.7031,0.6875,0.6875,0.6875,0.6875,0.7031,0.6875,0.6875,0.6875
funny-sofa-776b9595f5-cffzh,0,0.0494,0,1,2,0.6875,0.7031,0.6875,0.6875,0.6875,0.6875,0.7031,0.6875,0.6875,0.6875
funny-sofa-776b9595f5-n7v5h,2,0.0494,0,1,2,0.6875,0.7031,0.6875,0.6875,0.6875,0.6875,0.7031,0.6875,0.6875,0.6875
funny-sofa-776b9595f5-k5ls5,7,0.0494,0,1,2,0.6875,0.7031,0.6875,0.6875,0.6875,0.6875,0.7031,0.6875,0.6875,0.6875
funny-sofa-776b9595f5-4l25w,4,0.0494,0,1,2,0.6875,0.7031,0.6875,0.6875,0.6875,0.6875,0.7031,0.6875,0.6875,0.6875
funny-sofa-776b9595f5-njcz7,9,0.0494,1,1,2,0.6875,0.7031,0.6875,0.6875,0.6875,0.6875,0.7031,0.6875,0.6875,0.6875
plain-xylophone-5b769bd678-8jsbd,1,0.0492,0,1,2,0.6719,0.6875,0.6719,0.6719,0.6875,0.6875,0.6875,0.6719,0.6719,0.6719
plain-xylophone-5b769bd678-2mthm,6,0.0492,0,1,2,0.6719,0.6875,0.6719,0.6719,0.6875,0.6875,0.6875,0.6719,0.6719,0.6719
plain-xylophone-5b769bd678-zkd66,9,0.0469,0,1,2,0.6719,0.6875,0.6719,0.6719,0.6875,0.6875,0.6875,0.6719,0.6719,0.6719
plain-xylophone-5b769bd678-88h25,2,0.0469,0,1,2,0.6719,0.6875,0.6719,0.6719,0.6875,0.6875,0.6875,0.6719,0.6719,0.6719
plain-xylophone-5b769bd678-4pqmf,7,0.0469,0,1,2,0.6719,0.6875,0.6719,0.6719,0.6875,0.6875,0.6875,0.6719,0.6719,0.6719
plain-xylophone-5b769bd678-wlzqh,0,0.0469,0,1,2,0.6719,0.6875,0.6719,0.6719,0.6875,0.6875,0.6875,0.6719,0.6719,0.6719
plain-xylophone-5b769bd678-dc82x,3,0.0469,0,1,2,0.6719,0.6875,0.6719,0.6719,0.6875,0.6875,0.6875,0.6719,0.6719,0.6719
plain-xylophone-5b769bd678-pmxcp,8,0.0469,1,1,2,0.6719,0.6875,0.6719,0.6719,0.6875,0.6875,0.6875,0.6719,0.6719,0.6719
topped-trunk-f85576d87-n2hrb,6,0.047,0,1,2,0.6719,0.6719,0.6719,0.6562,0.6719,0.6719,0.6719,0.6719,0.6562,0.6719
topped-trunk-f85576d87-qhfvl,4,0.047,0,1,2,0.6719,0.6719,0.6719,0.6562,0.6719,0.6719,0.6719,0.6719,0.6562,0.6719
topped-trunk-f85576d87-d9bbh,5,0.047,0,1,2,0.6719,0.6719,0.6719,0.6562,0.6719,0.6719,0.6719,0.6719,0.6562,0.6719
topped-trunk-f85576d87-hb98x,8,0.0449,0,1,2,0.6719,0.6719,0.6719,0.6562,0.6719,0.6719,0.6719,0.6719,0.6562,0.6719
topped-trunk-f85576d87-k6mph,1,0.047,0,1,2,0.6719,0.6719,0.6719,0.6562,0.6719,0.6719,0.6719,0.6719,0.6562,0.6719
topped-trunk-f85576d87-mmnxm,3,0.0449,1,1,2,0.6719,0.6719,0.6719,0.6562,0.6719,0.6719,0.6719,0.6719,0.6562,0.6719
brass-bulb-756897d855-s9ccn,1,0.0448,0,1,2,0.6562,0.6562,0.6719,0.6562,0.6562,0.6562,0.6719,0.6719,0.6562,0.6562
brass-bulb-756897d855-jc4lj,5,0.0448,0,1,2,0.6562,0.6562,0.6719,0.6562,0.6562,0.6562,0.6719,0.6719,0.6562,0.6562
brass-bulb-756897d855-rf66b,0,0.0448,0,1,2,0.6562,0.6562,0.6719,0.6562,0.6562,0.6562,0.6719,0.6719,0.6562,0.6562
brass-bulb-756897d855-g9hg7,9,0.0448,0,1,2,0.6562,0.6562,0.6719,0.6562,0.6562,0.6562,0.6719,0.6719,0.6562,0.6562
brass-bulb-756897d855-gmvmc,4,0.0448,1,1,2,0.6562,0.6562,0.6719,0.6562,0.6562,0.6562,0.6719,0.6719,0.6562,0.6562
vivid-expression-8457ff595f-dd89h,3,0.0431,0,1,2,0.6406,0.6406,0.6406,0.6406,0.6406,0.6406,0.6562,0.6406,0.6406,0.6406
vivid-expression-8457ff595f-tmkqn,6,0.045,0,1,2,0.6406,0.6406,0.6406,0.6406,0.6406,0.6406,0.6562,0.6406,0.6406,0.6406
vivid-expression-8457ff595f-nz7wb,1,0.0431,0,1,2,0.6406,0.6406,0.6406,0.6406,0.6406,0.6406,0.6562,0.6406,0.6406,0.6406
vivid-expression-8457ff595f-p4w6l,2,0.045,0,1,2,0.6406,0.6406,0.6406,0.6406,0.6406,0.6406,0.6562,0.6406,0.6406,0.6406
vivid-expression-8457ff595f-jvj5w,4,0.0431,0,1,2,0.6406,0.6406,0.6406,0.6406,0.6406,0.6406,0.6562,0.6406,0.6406,0.6406
vivid-expression-8457ff595f-5f9gp,0,0.0431,0,1,2,0.6406,0.6406,0.6406,0.6406,0.6406,0.6406,0.6562,0.6406,0.6406,0.6406
vivid-expression-8457ff595f-tlb85,9,0.0431,0,1,2,0.6406,0.6406,0.6406,0.6406,0.6406,0.6406,0.6562,0.6406,0.6406,0.6406
vivid-expression-8457ff595f-6wk4s,7,0.045,0,1,2,0.6406,0.6406,0.6406,0.6406,0.6406,0.6406,0.6562,0.6406,0.6406,0.6406
vivid-expression-8457ff595f-fp7xd,5,0.0431,0,1,2,0.6406,0.6406,0.6406,0.6406,0.6406,0.6406,0.6562,0.6406,0.6406,0.6406
vivid-expression-8457ff595f-qzxm7,7,0.0431,0,1,2,0.6406,0.6406,0.6406,0.6406,0.6406,0.6406,0.6562,0.6406,0.6406,0.6406
vivid-expression-8457ff595f-pkfr4,8,0.0431,0,1,2,0.6406,0.6406,0.6406,0.6406,0.6406,0.6406,0.6562,0.6406,0.6406,0.6406
vivid-expression-8457ff595f-spqrq,2,0.0431,1,1,2,0.6406,0.6406,0.6406,0.6406,0.6406,0.6406,0.6562,0.6406,0.6406,0.6406
sweet-cherry-77b56946ff-lgjv2,6,0.0429,0,1,2,0.625,0.625,0.6406,0.625,0.625,0.625,0.6406,0.625,0.625,0.625
sweet-cherry-77b56946ff-69pmr,4,0.0411,0,1,2,0.625,0.625,0.6406,0.625,0.625,0.625,0.6406,0.625,0.625,0.625
sweet-cherry-77b56946ff-mm5th,0,0.0411,0,1,2,0.625,0.625,0.6406,0.625,0.625,0.625,0.6406,0.625,0.625,0.625
sweet-cherry-77b56946ff-6wlsh,9,0.0411,0,1,2,0.625,0.625,0.6406,0.625,0.625,0.625,0.6406,0.625,0.625,0.625
sweet-cherry-77b56946ff-kq9kf,1,0.0411,0,1,2,0.625,0.625,0.6406,0.625,0.625,0.625,0.6406,0.625,0.625,0.625
sweet-cherry-77b56946ff-hwmg6,3,0.0411,0,1,2,0.625,0.625,0.6406,0.625,0.625,0.625,0.6406,0.625,0.625,0.625
sweet-cherry-77b56946ff-hqttk,7,0.0411,0,1,2,0.625,0.625,0.6406,0.625,0.625,0.625,0.6406,0.625,0.625,0.625
sweet-cherry-77b56946ff-hcxgq,8,0.0411,0,1,2,0.625,0.625,0.6406,0.625,0.625,0.625,0.6406,0.625,0.625,0.625
sweet-cherry-77b56946ff-h445v,5,0.0411,1,1,2,0.625,0.625,0.6406,0.625,0.625,0.625,0.6406,0.625,0.625,0.625
bold-format-678ffc5cb5-nn568,2,0.0417,0,1,2,0.6094,0.6094,0.6094,0.6094,0.6094,0.6094,0.6094,0.6094,0.6094,0.6094
bold-format-678ffc5cb5-5xx55,4,0.04,0,1,2,0.6094,0.6094,0.6094,0.6094,0.6094,0.6094,0.6094,0.6094,0.6094,0.6094
bold-format-678ffc5cb5-bjqcc,6,0.0417,0,1,2,0.6094,0.6094,0.6094,0.6094,0.6094,0.6094,0.6094,0.6094,0.6094,0.6094
bold-format-678ffc5cb5-2jd6c,5,0.04,0,1,2,0.6094,0.6094,0.6094,0.6094,0.6094,0.6094,0.6094,0.6094,0.6094,0.6094
bold-format-678ffc5cb5-gsgct,3,0.04,0,1,2,0.6094,0.6094,0.6094,0.6094,0.6094,0.6094,0.6094,0.6094,0.6094,0.6094
bold-format-678ffc5cb5-rcx4t,0,0.04,0,1,2,0.6094,0.6094,0.6094,0.6094,0.6094,0.6094,0.6094,0.6094,0.6094,0.6094
bold-format-678ffc5cb5-h7rxk,1,0.04,0,1,2,0.6094,0.6094,0.6094,0.6094,0.6094,0.6094,0.6094,0.6094,0.6094,0.6094
bold-format-678ffc5cb5-mcnp4,7,0.04,0,1,2,0.6094,0.6094,0.6094,0.6094,0.6094,0.6094,0.6094,0.6094,0.6094,0.6094
bold-format-678ffc5cb5-nkzzg,8,0.04,0,1,2,0.6094,0.6094,0.6094,0.6094,0.6094,0.6094,0.6094,0.6094,0.6094,0.6094
bold-format-678ffc5cb5-shc45,9,0.04,0,1,2,0.6094,0.6094,0.6094,0.6094,0.6094,0.6094,0.6094,0.6094,0.6094,0.6094
bold-format-678ffc5cb5-744wz,6,0.04,0,1,2,0.6094,0.6094,0.6094,0.6094,0.6094,0.6094,0.6094,0.6094,0.6094,0.6094
bold-format-678ffc5cb5-vh5pr,2,0.0395,1,1,2,0.6094,0.6094,0.6094,0.6094,0.5938,0.5938,0.5938,0.5938,0.5938,0.5781
spicy-sortie-54cd55bf68-5xpwr,5,0.038,0,1,2,0.5938,0.5781,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5781
spicy-sortie-54cd55bf68-6jqqm,4,0.038,0,1,2,0.5938,0.5781,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5781
spicy-sortie-54cd55bf68-7slhp,8,0.038,0,1,2,0.5938,0.5781,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5781
spicy-sortie-54cd55bf68-b5d64,7,0.038,0,1,2,0.5938,0.5781,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5781
spicy-sortie-54cd55bf68-jqrb6,1,0.038,0,1,2,0.5938,0.5781,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5781
spicy-sortie-54cd55bf68-kvjwq,9,0.038,0,1,2,0.5938,0.5781,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5781
spicy-sortie-54cd55bf68-l5f2t,1,0.0366,0,1,2,0.5938,0.5781,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5781
spicy-sortie-54cd55bf68-nfd7h,2,0.038,0,1,2,0.5938,0.5781,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5781
spicy-sortie-54cd55bf68-szlsh,0,0.038,0,1,2,0.5938,0.5781,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5781
spicy-sortie-54cd55bf68-tp2hv,9,0.0363,0,1,2,0.5938,0.5781,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5781
spicy-sortie-54cd55bf68-z5lfs,3,0.0375,0,1,2,0.5938,0.5625,0.5938,0.5781,0.5938,0.5781,0.5938,0.5781,0.5938,0.5625
spicy-sortie-54cd55bf68-zpqbs,6,0.0375,1,1,2,0.5938,0.5625,0.5938,0.5781,0.5938,0.5781,0.5938,0.5781,0.5938,0.5625
vibrant-spec-89c7764c9-czj8v,5,0.0361,0,1,2,0.5938,0.5625,0.5938,0.5781,0.5938,0.5781,0.5938,0.5781,0.5938,0.5625
vibrant-spec-89c7764c9-5hws8,9,0.0349,0,1,2,0.5938,0.5625,0.5938,0.5781,0.5938,0.5781,0.5938,0.5781,0.5938,0.5625
vibrant-spec-89c7764c9-dndxr,1,0.0349,0,1,2,0.5938,0.5625,0.5938,0.5781,0.5938,0.5781,0.5938,0.5781,0.5938,0.5625
vibrant-spec-89c7764c9-4486x,3,0.0361,0,1,2,0.5938,0.5625,0.5938,0.5781,0.5938,0.5781,0.5938,0.5781,0.5938,0.5625
vibrant-spec-89c7764c9-w7fhn,7,0.0361,1,1,2,0.5938,0.5625,0.5938,0.5781,0.5938,0.5781,0.5938,0.5781,0.5938,0.5625
red-convert-797bc8bfc8-kjfps,7,0.0349,0,1,2,0.5781,0.5469,0.5781,0.5625,0.5781,0.5625,0.5625,0.5625,0.5781,0.5469
red-convert-797bc8bfc8-hdd7t,2,0.0362,0,1,2,0.5781,0.5469,0.5781,0.5625,0.5781,0.5625,0.5625,0.5625,0.5781,0.5469
red-convert-797bc8bfc8-92lnd,8,0.0362,0,1,2,0.5781,0.5469,0.5781,0.5625,0.5781,0.5625,0.5625,0.5625,0.5781,0.5469
red-convert-797bc8bfc8-gq9tj,6,0.0362,0,1,2,0.5781,0.5469,0.5781,0.5625,0.5781,0.5625,0.5625,0.5625,0.5781,0.5469
red-convert-797bc8bfc8-6ct7h,0,0.0362,0,1,2,0.5781,0.5469,0.5781,0.5625,0.5781,0.5625,0.5625,0.5625,0.5781,0.5469
red-convert-797bc8bfc8-q5nx4,4,0.0362,0,1,2,0.5781,0.5469,0.5781,0.5625,0.5781,0.5625,0.5625,0.5625,0.5781,0.5469
red-convert-797bc8bfc8-8d56t,3,0.0349,0,1,2,0.5781,0.5469,0.5781,0.5625,0.5781,0.5625,0.5625,0.5625,0.5781,0.5469
red-convert-797bc8bfc8-hgzbr,6,0.0349,0,1,2,0.5781,0.5469,0.5781,0.5625,0.5781,0.5625,0.5625,0.5625,0.5781,0.5469
red-convert-797bc8bfc8-7hf6n,5,0.0349,0,1,2,0.5781,0.5469,0.5781,0.5625,0.5781,0.5625,0.5625,0.5625,0.5781,0.5469
red-convert-797bc8bfc8-bpl8t,9,0.0337,0,1,2,0.5781,0.5469,0.5781,0.5625,0.5781,0.5625,0.5625,0.5625,0.5781,0.5469
red-convert-797bc8bfc8-vrnl2,1,0.0339,1,1,2,0.5781,0.5469,0.5781,0.5625,0.5469,0.5469,0.5469,0.5469,0.5469,0.5312
doughy-export-57d98cff65-6fthb,5,0.0339,0,1,2,0.5469,0.5312,0.5625,0.5469,0.5469,0.5469,0.5469,0.5469,0.5469,0.5312
doughy-export-57d98cff65-7k7q9,6,0.0339,0,1,2,0.5469,0.5312,0.5625,0.5469,0.5469,0.5469,0.5469,0.5469,0.5469,0.5312
doughy-export-57d98cff65-86765,0,0.0351,0,1,2,0.5469,0.5312,0.5625,0.5469,0.5469,0.5469,0.5469,0.5469,0.5469,0.5312
doughy-export-57d98cff65-b64tg,4,0.0351,0,1,2,0.5469,0.5312,0.5625,0.5469,0.5469,0.5469,0.5469,0.5469,0.5469,0.5312
doughy-export-57d98cff65-d69r2,8,0.0351,0,1,2,0.5469,0.5312,0.5625,0.5469,0.5469,0.5469,0.5469,0.5469,0.5469,0.5312
doughy-export-57d98cff65-fqw9f,1,0.0328,0,1,2,0.5469,0.5312,0.5625,0.5469,0.5469,0.5469,0.5469,0.5469,0.5469,0.5312
doughy-export-57d98cff65-h5692,0,0.0339,0,1,2,0.5469,0.5312,0.5625,0.5469,0.5469,0.5469,0.5469,0.5469,0.5469,0.5312
doughy-export-57d98cff65-hjcr4,7,0.0339,0,1,2,0.5469,0.5312,0.5625,0.5469,0.5469,0.5469,0.5469,0.5469,0.5469,0.5312
doughy-export-57d98cff65-nlkl2,4,0.0339,0,1,2,0.5469,0.5312,0.5625,0.5469,0.5469,0.5469,0.5469,0.5469,0.5469,0.5312
doughy-export-57d98cff65-pnpjh,3,0.034,0,1,2,0.5469,0.5312,0.5312,0.5312,0.5312,0.5312,0.5312,0.5156,0.5312,0.5156
doughy-export-57d98cff65-rk57r,2,0.0352,0,1,2,0.5156,0.5156,0.5312,0.5312,0.5312,0.5312,0.5312,0.5156,0.5312,0.5156
doughy-export-57d98cff65-xfw6k,8,0.034,0,1,2,0.5156,0.5156,0.5312,0.5312,0.5312,0.5312,0.5312,0.5156,0.5312,0.5156
doughy-export-57d98cff65-z78ks,9,0.0328,1,1,2,0.5156,0.5156,0.5312,0.5312,0.5312,0.5312,0.5312,0.5156,0.5312,0.5156
every-radiosity-7fc7bbf95-56gct,2,0.034,0,1,2,0.5156,0.5156,0.5312,0.5312,0.5312,0.5312,0.5312,0.5156,0.5312,0.5156
every-radiosity-7fc7bbf95-z9ddt,3,0.0328,0,1,2,0.5156,0.5156,0.5312,0.5312,0.5312,0.5312,0.5312,0.5156,0.5312,0.5156
every-radiosity-7fc7bbf95-zx7bg,0,0.0328,0,1,2,0.5156,0.5156,0.5312,0.5312,0.5312,0.5312,0.5312,0.5156,0.5312,0.5156
every-radiosity-7fc7bbf95-dndrm,5,0.0328,0,1,2,0.5156,0.5156,0.5312,0.5312,0.5312,0.5312,0.5312,0.5156,0.5312,0.5156
every-radiosity-7fc7bbf95-wr2mx,7,0.0328,0,1,2,0.5156,0.5156,0.5312,0.5312,0.5312,0.5312,0.5312,0.5156,0.5312,0.5156
every-radiosity-7fc7bbf95-cq2pc,6,0.0329,0,1,2,0.5156,0.5156,0.5312,0.5312,0.5312,0.5312,0.5312,0.5156,0.5312,0.5
every-radiosity-7fc7bbf95-mhsk4,4,0.0329,0,1,2,0.5,0.5,0.5,0.5156,0.5156,0.5156,0.5,0.5,0.5,0.5
every-radiosity-7fc7bbf95-tq78p,8,0.0329,0,1,2,0.5,0.5,0.5,0.5156,0.5156,0.5156,0.5,0.5,0.5,0.5
every-radiosity-7fc7bbf95-dxtc7,1,0.0318,0,1,2,0.5,0.5,0.5,0.5156,0.5156,0.5156,0.5,0.5,0.5,0.5
every-radiosity-7fc7bbf95-ntxjd,2,0.0329,0,1,2,0.5,0.5,0.5,0.5156,0.5156,0.5156,0.5,0.5,0.5,0.5
every-radiosity-7fc7bbf95-662r4,9,0.0318,0,1,2,0.5,0.5,0.5,0.5156,0.5156,0.5156,0.5,0.5,0.5,0.5
every-radiosity-7fc7bbf95-85tzb,0,0.0318,0,1,2,0.5,0.5,0.5,0.5156,0.5156,0.5156,0.5,0.5,0.5,0.5
every-radiosity-7fc7bbf95-n8fb4,7,0.0318,1,1,2,0.5,0.5,0.5,0.5156,0.5156,0.5156,0.5,0.5,0.5,0.5
acidic-category-844fc99475-ftx2t,4,0.0318,0,1,2,0.5,0.5,0.5,0.5156,0.5156,0.5156,0.5,0.5,0.5,0.5
acidic-category-844fc99475-jw8n7,6,0.0318,0,1,2,0.5,0.5,0.5,0.5156,0.5156,0.5156,0.5,0.5,0.5,0.5
acidic-category-844fc99475-qlv6j,8,0.0318,0,1,2,0.4844,0.4844,0.4844,0.5,0.5,0.5,0.4844,0.5,0.4844,0.4844
acidic-category-844fc99475-78r6t,3,0.0318,0,1,2,0.4844,0.4844,0.4844,0.5,0.5,0.5,0.4844,0.5,0.4844,0.4844
acidic-category-844fc99475-klcfc,2,0.0318,0,1,2,0.4844,0.4844,0.4844,0.5,0.5,0.5,0.4844,0.5,0.4844,0.4844
acidic-category-844fc99475-mv5v2,9,0.0308,0,1,2,0.4844,0.4844,0.4844,0.5,0.5,0.5,0.4844,0.5,0.4844,0.4844
acidic-category-844fc99475-fmpq2,5,0.0318,0,1,2,0.4844,0.4844,0.4844,0.5,0.5,0.5,0.4844,0.5,0.4844,0.4844
acidic-category-844fc99475-cvdw2,0,0.0308,0,1,2,0.4844,0.4844,0.4844,0.5,0.5,0.5,0.4844,0.5,0.4844,0.4844
acidic-category-844fc99475-ccwgj,7,0.0308,0,1,2,0.4844,0.4844,0.4844,0.5,0.5,0.5,0.4844,0.5,0.4844,0.4844
acidic-category-844fc99475-6xr8q,6,0.0308,0,1,2,0.4844,0.4844,0.4844,0.5,0.5,0.5,0.4844,0.5,0.4844,0.4844
acidic-category-844fc99475-cblct,1,0.0308,0,1,2,0.4844,0.4844,0.4844,0.5,0.5,0.5,0.4844,0.5,0.4844,0.4844
acidic-category-844fc99475-x2mf5,2,0.0308,0,1,2,0.4688,0.4688,0.4688,0.4844,0.4688,0.4844,0.4688,0.4844,0.4688,0.4688
acidic-category-844fc99475-fd6ms,8,0.0308,1,1,2,0.4688,0.4688,0.4688,0.4844,0.4688,0.4844,0.4688,0.4844,0.4688,0.4688
matte-captain-78df7df776-6fb6r,6,0.0299,0,1,2,0.4688,0.4688,0.4688,0.4844,0.4688,0.4844,0.4688,0.4844,0.4688,0.4688
matte-captain-78df7df776-7nqzf,2,0.0299,0,1,2,0.4688,0.4688,0.4688,0.4844,0.4688,0.4844,0.4688,0.4844,0.4688,0.4688
matte-captain-78df7df776-dxvg5,8,0.0299,0,1,2,0.4688,0.4688,0.4688,0.4844,0.4688,0.4844,0.4688,0.4844,0.4688,0.4688
matte-captain-78df7df776-gd28n,7,0.0299,0,1,2,0.4688,0.4688,0.4688,0.4844,0.4688,0.4844,0.4688,0.4844,0.4688,0.4688
matte-captain-78df7df776-lwfz6,9,0.0299,0,1,2,0.4688,0.4688,0.4688,0.4844,0.4688,0.4844,0.4688,0.4844,0.4688,0.4688
matte-captain-78df7df776-m9qzn,4,0.0308,0,1,2,0.4688,0.4688,0.4688,0.4844,0.4688,0.4844,0.4688,0.4844,0.4688,0.4688
matte-captain-78df7df776-vdgsm,3,0.0309,0,1,2,0.4688,0.4688,0.4688,0.4531,0.4375,0.4531,0.4375,0.4531,0.4531,0.4531
matte-captain-78df7df776-vf7kl,0,0.0299,0,1,2,0.4531,0.4531,0.4531,0.4531,0.4375,0.4531,0.4375,0.4531,0.4531,0.4531
matte-captain-78df7df776-wttk5,4,0.0299,0,1,2,0.4531,0.4531,0.4531,0.4531,0.4375,0.4531,0.4375,0.4531,0.4531,0.4531
matte-captain-78df7df776-xng56,1,0.0299,0,1,2,0.4531,0.4531,0.4531,0.4531,0.4375,0.4531,0.4375,0.4531,0.4531,0.4531
matte-captain-78df7df776-z6qhn,5,0.0309,1,1,2,0.4531,0.4531,0.4531,0.4531,0.4375,0.4531,0.4375,0.4531,0.4531,0.4531
product-gearbox-7d798cdc88-2qwp9,0,0.029,0,1,2,0.4531,0.4531,0.4531,0.4531,0.4375,0.4531,0.4375,0.4531,0.4531,0.4531
product-gearbox-7d798cdc88-bc2vh,9,0.029,0,1,2,0.4531,0.4531,0.4531,0.4531,0.4375,0.4531,0.4375,0.4531,0.4531,0.4531
product-gearbox-7d798cdc88-dbzr6,4,0.029,0,1,2,0.4531,0.4531,0.4531,0.4531,0.4375,0.4531,0.4375,0.4531,0.4531,0.4531
product-gearbox-7d798cdc88-k7zsn,1,0.029,0,1,2,0.4531,0.4531,0.4531,0.4531,0.4375,0.4531,0.4375,0.4531,0.4531,0.4531
product-gearbox-7d798cdc88-m8bsx,5,0.0299,0,1,2,0.4219,0.4219,0.4375,0.4219,0.4219,0.4219,0.4219,0.4375,0.4219,0.4375
product-gearbox-7d798cdc88-vgz5s,3,0.0299,0,1,2,0.4219,0.4219,0.4375,0.4219,0.4219,0.4219,0.4219,0.4375,0.4219,0.4375
product-gearbox-7d798cdc88-w7jxl,6,0.029,0,1,2,0.4219,0.4219,0.4375,0.4219,0.4219,0.4219,0.4219,0.4375,0.4219,0.4375
product-gearbox-7d798cdc88-xg5fs,2,0.029,0,1,2,0.4219,0.4219,0.4375,0.4219,0.4219,0.4219,0.4219,0.4375,0.4219,0.4375
product-gearbox-7d798cdc88-ztpmp,8,0.029,1,1,2,0.4219,0.4219,0.4375,0.4219,0.4219,0.4219,0.4219,0.4375,0.4219,0.4375
